,cell_line_id,part1_spearmanr,pca_spearmanr,racs_spearmanr
598,906873,0.8817564868377861,0.8767025819846406,0.8786370669958431
599,906999,0.7967282475273382,0.8084322407301411,0.8111807964705148
600,907000,0.8736950683152241,0.8825076931686469,0.8823865077641148
601,907042,0.9215216517548079,0.9276090037661517,0.9283242862546328
602,907045,0.7831485960503893,0.8389397100715418,0.8357781112399849
603,907046,0.8634807340291649,0.8665263529158719,0.8667313516279659
604,907047,0.8913992222773324,0.8858187396574124,0.8849735351707835
605,907048,0.8573901242887985,0.8734165988444579,0.8719449291321575
606,907051,0.9077811815289634,0.9133990945784831,0.9160470893257621
607,907055,0.9087239734088138,0.927809784514519,0.9281955698266691
608,907057,0.8516871834603025,0.8625297632579506,0.8627192134648827
609,907058,0.8982878038542608,0.8939085706572067,0.8946372764608717
610,907059,0.7898689742860074,0.8218952123281714,0.823357257708046
611,907060,0.8063307663223658,0.7982586325544911,0.8040176360615995
612,907061,0.9056421120727903,0.9160048403566534,0.9176733707841311
613,907062,0.8491352122002392,0.8612572531546365,0.8626199712432351
614,907064,0.8971753481658489,0.9208153385188271,0.9238073781141602
615,907065,0.8678110657088663,0.8855697951374187,0.8890992485989966
616,907066,0.8048966493176145,0.8189172481485807,0.824334819958216
617,907068,0.9263375597884417,0.9272889908841958,0.9262555187544449
618,907069,0.9106262690951975,0.9215316916247247,0.9219985132331123
619,907071,0.866923962271694,0.899834920456156,0.8999815496881949
620,907072,0.8261332765386495,0.8440052310815933,0.8444039968016185
621,907169,0.8367342036165238,0.8506788195343011,0.8523362003922427
622,907171,0.9000114911303904,0.9030229887641553,0.9020370180086166
623,907176,0.7417163429610382,0.7713864686588672,0.7796122358242086
624,907285,0.9311179509604787,0.9297181341470482,0.9271009342381149
625,907286,0.864651159800682,0.881873787940819,0.880315020664147
626,907287,0.824914651627571,0.8236099760070565,0.8256907588884352
627,907289,0.8113530086200731,0.8189799232364315,0.8203482378957985
628,907291,0.9224545681128541,0.9183508864715655,0.9163957415976413
629,907295,0.7585621087442995,0.7448277598892652,0.7480181989373291
630,907298,0.8692679154531291,0.8793171473317665,0.879710785011843
631,907299,0.8741050555809147,0.8907222065514583,0.8906227026534311
632,907312,0.819322715255358,0.8359671881946742,0.8368102316507012
633,907317,0.8937744087693773,0.8976161550603443,0.8985628333896044
634,907318,0.8963040139716306,0.8989941896213731,0.8983289922660743
635,907319,0.9180213683571224,0.9140533486281803,0.9139326683587383
636,907320,0.8694651657503053,0.8701939250079217,0.8698408578185699
637,907321,0.9244864217963398,0.9232306443900751,0.9255254568521964
638,907790,0.8629501520896931,0.8847069250658478,0.8887578736344838
639,907796,0.9233766085396903,0.925672411549521,0.9278767431711932
640,908118,,,
641,908120,,,
642,908121,0.9021150144874666,0.914556345953491,0.9153535771380721
643,908122,0.8103701148022048,0.8676685347356876,0.8653259167843912
644,908123,0.8714382315540946,0.8907545883886537,0.8876598239049931
645,908125,0.8914467880077139,0.8795830425717568,0.8787186873311248
646,908127,0.8449264499128115,0.8355220534550353,0.8381693022130062
647,908128,0.8449376250986078,0.8588898181960194,0.8618213216430268
648,908129,0.8109327939452222,0.8362085000014814,0.8372647118759182
649,908130,0.8951600118763684,0.9048791613010594,0.9065391485211759
650,908131,0.7519799144676617,0.7377516972978393,0.7458588108059822
651,908134,,,
652,908138,0.9290485491517351,0.9325751180066358,0.9312743344126153
653,908139,0.9004942337674686,0.898181647304229,0.9005324846807132
